date,aisp,crime,occurrences
Período: 01/01/2019 à 31/12/2019,5,Latrocínio,1
Período: 01/01/2019 à 31/12/2019,5,Tentativa de Homicídio,78
Período: 01/01/2019 à 31/12/2019,5,Estupro,53
Período: 01/01/2019 à 31/12/2019,5,Roubo a Ônibus,220
Período: 01/01/2019 à 31/12/2019,5,Roubo de Veículo,341
Período: 01/01/2019 à 31/12/2019,5,Furto de Veículo,70
Período: 01/01/2019 à 31/12/2019,5,Uso/Porte Entorpecente,107
Período: 01/01/2019 à 31/12/2019,6,Homicídio Doloso,36
Período: 01/01/2019 à 31/12/2019,6,Lesão Corporal Seguida de Morte,2
Período: 01/01/2019 à 31/12/2019,6,Latrocínio,1
Período: 01/01/2019 à 31/12/2019,6,Tentativa de Homicídio,20
Período: 01/01/2019 à 31/12/2019,6,Estupro,10
Período: 01/01/2019 à 31/12/2019,6,Roubo a Ônibus,113
Período: 01/01/2019 à 31/12/2019,6,Roubo de Veículo,333
Período: 01/01/2019 à 31/12/2019,6,Furto de Veículo,96
Período: 01/01/2019 à 31/12/2019,6,Uso/Porte Entorpecente,93
Período: 01/01/2019 à 31/12/2019,7,Homicídio Doloso,17
Período: 01/01/2019 à 31/12/2019,7,Lesão Corporal Seguida de Morte,0
Período: 01/01/2019 à 31/12/2019,7,Latrocínio,1
Período: 01/01/2019 à 31/12/2019,7,Tentativa de Homicídio,15
Período: 01/01/2019 à 31/12/2019,7,Estupro,4
Período: 01/01/2019 à 31/12/2019,7,Roubo a Ônibus,66
Período: 01/01/2019 à 31/12/2019,7,Roubo de Veículo,158
Período: 01/01/2019 à 31/12/2019,7,Furto de Veículo,52
Período: 01/01/2019 à 31/12/2019,7,Uso/Porte Entorpecente,141
Período: 01/01/2019 à 31/12/2019,8,Homicídio Doloso,21
Período: 01/01/2019 à 31/12/2019,8,Lesão Corporal Seguida de Morte,1
Período: 01/01/2019 à 31/12/2019,8,Latrocínio,0
Período: 01/01/2019 à 31/12/2019,8,Tentativa de Homicídio,6
Período: 01/01/2019 à 31/12/2019,8,Estupro,12
Período: 01/01/2019 à 31/12/2019,8,Roubo a Ônibus,22
Período: 01/01/2019 à 31/12/2019,8,Roubo de Veículo,93
Período: 01/01/2019 à 31/12/2019,8,Furto de Veículo,9
Período: 01/01/2019 à 31/12/2019,8,Uso/Porte Entorpecente,104
Período: 01/01/2019 à 31/12/2019,9,Homicídio Doloso,28
Período: 01/01/2019 à 31/12/2019,9,Lesão Corporal Seguida de Morte,1
Período: 01/01/2019 à 31/12/2019,9,Latrocínio,1
Período: 01/01/2019 à 31/12/2019,9,Tentativa de Homicídio,10
Período: 01/01/2019 à 31/12/2019,9,Estupro,20
Período: 01/01/2019 à 31/12/2019,9,Roubo a Ônibus,41
Período: 01/01/2019 à 31/12/2019,9,Roubo de Veículo,466
Período: 01/01/2019 à 31/12/2019,9,Furto de Veículo,61
Período: 01/01/2019 à 31/12/2019,9,Uso/Porte Entorpecente,42
Período: 01/01/2019 à 31/12/2019,10,Homicídio Doloso,84
Período: 01/01/2019 à 31/12/2019,10,Lesão Corporal Seguida de Morte,0
Período: 01/01/2019 à 31/12/2019,10,Latrocínio,0
Período: 01/01/2019 à 31/12/2019,10,Tentativa de Homicídio,14
Período: 01/01/2019 à 31/12/2019,10,Estupro,15
Período: 01/01/2019 à 31/12/2019,10,Roubo a Ônibus,60
Período: 01/01/2019 à 31/12/2019,10,Roubo de Veículo,489
Período: 01/01/2019 à 31/12/2019,10,Furto de Veículo,93
Período: 01/01/2019 à 31/12/2019,10,Uso/Porte Entorpecente,24
Período: 01/01/2019 à 31/12/2019,11,Homicídio Doloso,139
Período: 01/01/2019 à 31/12/2019,11,Lesão Corporal Seguida de Morte,1
Período: 01/01/2019 à 31/12/2019,11,Latrocínio,4
Período: 01/01/2019 à 31/12/2019,11,Tentativa de Homicídio,14
Período: 01/01/2019 à 31/12/2019,11,Estupro,58
Período: 01/01/2019 à 31/12/2019,11,Roubo a Ônibus,392
Período: 01/01/2019 à 31/12/2019,11,Roubo de Veículo,639
Período: 01/01/2019 à 31/12/2019,11,Furto de Veículo,175
Período: 01/01/2019 à 31/12/2019,11,Uso/Porte Entorpecente,182
Período: 01/01/2019 à 31/12/2019,12,Homicídio Doloso,98
Período: 01/01/2019 à 31/12/2019,12,Lesão Corporal Seguida de Morte,0
Período: 01/01/2019 à 31/12/2019,12,Latrocínio,3
Período: 01/01/2019 à 31/12/2019,12,Tentativa de Homicídio,16
Período: 01/01/2019 à 31/12/2019,12,Estupro,40
Período: 01/01/2019 à 31/12/2019,12,Roubo a Ônibus,153
Período: 01/01/2019 à 31/12/2019,12,Roubo de Veículo,673
Período: 01/01/2019 à 31/12/2019,12,Furto de Veículo,187
Período: 01/01/2019 à 31/12/2019,12,Uso/Porte Entorpecente,119
Período: 01/01/2019 à 31/12/2019,13,Homicídio Doloso,65
Período: 01/01/2019 à 31/12/2019,13,Lesão Corporal Seguida de Morte,1
Período: 01/01/2019 à 31/12/2019,13,Latrocínio,2
Período: 01/01/2019 à 31/12/2019,13,Tentativa de Homicídio,27
Período: 01/01/2019 à 31/12/2019,13,Estupro,21
Período: 01/01/2019 à 31/12/2019,13,Roubo a Ônibus,116
Período: 01/01/2019 à 31/12/2019,13,Roubo de Veículo,324
Período: 01/01/2019 à 31/12/2019,13,Furto de Veículo,47
Período: 01/01/2019 à 31/12/2019,13,Uso/Porte Entorpecente,31
Período: 01/01/2019 à 31/12/2019,14,Homicídio Doloso,1
Período: 01/01/2019 à 31/12/2019,14,Lesão Corporal Seguida de Morte,0
Período: 01/01/2019 à 31/12/2019,14,Latrocínio,2
Período: 01/01/2019 à 31/12/2019,14,Tentativa de Homicídio,0
Período: 01/01/2019 à 31/12/2019,14,Estupro,6
Período: 01/01/2019 à 31/12/2019,14,Roubo a Ônibus,16
Período: 01/01/2019 à 31/12/2019,14,Roubo de Veículo,51
Período: 01/01/2019 à 31/12/2019,14,Furto de Veículo,14
Período: 01/01/2019 à 31/12/2019,14,Uso/Porte Entorpecente,40
Período: 01/01/2019 à 31/12/2019,15,Homicídio Doloso,16
Período: 01/01/2019 à 31/12/2019,15,Lesão Corporal Seguida de Morte,1
Período: 01/01/2019 à 31/12/2019,15,Latrocínio,0
Período: 01/01/2019 à 31/12/2019,15,Tentativa de Homicídio,11
Período: 01/01/2019 à 31/12/2019,15,Estupro,4
Período: 01/01/2019 à 31/12/2019,15,Roubo a Ônibus,45
Período: 01/01/2019 à 31/12/2019,15,Roubo de Veículo,13
Período: 01/01/2019 à 31/12/2019,15,Furto de Veículo,6
Período: 01/01/2019 à 31/12/2019,15,Uso/Porte Entorpecente,77
Período: 01/01/2019 à 31/12/2019,16,Homicídio Doloso,2
Período: 01/01/2019 à 31/12/2019,16,Lesão Corporal Seguida de Morte,1
Período: 01/01/2019 à 31/12/2019,16,Latrocínio,0
Período: 01/01/2019 à 31/12/2019,16,Tentativa de Homicídio,5
Período: 01/01/2019 à 31/12/2019,16,Estupro,8
Período: 01/01/2019 à 31/12/2019,16,Roubo a Ônibus,112
Período: 01/01/2019 à 31/12/2019,16,Roubo de Veículo,125
Período: 01/01/2019 à 31/12/2019,16,Furto de Veículo,31
Período: 01/01/2019 à 31/12/2019,16,Uso/Porte Entorpecente,150
AGOSTO/2019,1,Homicídio Doloso,4
AGOSTO/2019,1,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,1,Latrocínio,0
AGOSTO/2019,1,Tentativa de Homicídio,2
AGOSTO/2019,1,Estupro,4
AGOSTO/2019,1,Roubo a Ônibus,12
AGOSTO/2019,1,Roubo de Veículo,7
AGOSTO/2019,1,Furto de Veículo,9
AGOSTO/2019,1,Uso/Porte Entorpecente,13
AGOSTO/2019,2,Homicídio Doloso,6
AGOSTO/2019,2,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,2,Latrocínio,0
AGOSTO/2019,2,Tentativa de Homicídio,1
AGOSTO/2019,2,Estupro,1
AGOSTO/2019,2,Roubo a Ônibus,10
AGOSTO/2019,2,Roubo de Veículo,23
AGOSTO/2019,2,Furto de Veículo,10
AGOSTO/2019,2,Uso/Porte Entorpecente,4
AGOSTO/2019,3,Homicídio Doloso,5
AGOSTO/2019,3,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,3,Latrocínio,0
AGOSTO/2019,3,Tentativa de Homicídio,4
AGOSTO/2019,3,Estupro,1
AGOSTO/2019,3,Roubo a Ônibus,12
AGOSTO/2019,3,Roubo de Veículo,30
AGOSTO/2019,3,Furto de Veículo,5
AGOSTO/2019,3,Uso/Porte Entorpecente,6
AGOSTO/2019,4,Homicídio Doloso,14
AGOSTO/2019,4,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,4,Latrocínio,0
AGOSTO/2019,4,Tentativa de Homicídio,2
AGOSTO/2019,4,Estupro,1
AGOSTO/2019,4,Roubo a Ônibus,32
AGOSTO/2019,4,Roubo de Veículo,34
AGOSTO/2019,4,Furto de Veículo,3
AGOSTO/2019,4,Uso/Porte Entorpecente,3
AGOSTO/2019,5,Homicídio Doloso,12
AGOSTO/2019,5,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,5,Latrocínio,1
AGOSTO/2019,5,Tentativa de Homicídio,10
AGOSTO/2019,5,Estupro,6
AGOSTO/2019,5,Roubo a Ônibus,26
AGOSTO/2019,5,Roubo de Veículo,27
AGOSTO/2019,5,Furto de Veículo,4
AGOSTO/2019,5,Uso/Porte Entorpecente,12
AGOSTO/2019,6,Homicídio Doloso,2
AGOSTO/2019,6,Lesão Corporal Seguida de Morte,1
AGOSTO/2019,6,Latrocínio,0
AGOSTO/2019,6,Tentativa de Homicídio,1
AGOSTO/2019,6,Estupro,0
AGOSTO/2019,6,Roubo a Ônibus,7
AGOSTO/2019,6,Roubo de Veículo,22
AGOSTO/2019,6,Furto de Veículo,12
AGOSTO/2019,6,Uso/Porte Entorpecente,14
AGOSTO/2019,7,Homicídio Doloso,1
AGOSTO/2019,7,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,7,Latrocínio,0
AGOSTO/2019,7,Tentativa de Homicídio,0
AGOSTO/2019,7,Estupro,0
AGOSTO/2019,7,Roubo a Ônibus,2
AGOSTO/2019,7,Roubo de Veículo,4
AGOSTO/2019,7,Furto de Veículo,5
AGOSTO/2019,7,Uso/Porte Entorpecente,15
AGOSTO/2019,8,Homicídio Doloso,1
AGOSTO/2019,8,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,8,Latrocínio,0
AGOSTO/2019,8,Tentativa de Homicídio,1
AGOSTO/2019,8,Estupro,2
AGOSTO/2019,8,Roubo a Ônibus,1
AGOSTO/2019,8,Roubo de Veículo,6
AGOSTO/2019,8,Furto de Veículo,0
AGOSTO/2019,8,Uso/Porte Entorpecente,12
AGOSTO/2019,9,Homicídio Doloso,1
AGOSTO/2019,9,Lesão Corporal Seguida de Morte,1
AGOSTO/2019,9,Latrocínio,0
AGOSTO/2019,9,Tentativa de Homicídio,0
AGOSTO/2019,9,Estupro,0
AGOSTO/2019,9,Roubo a Ônibus,1
AGOSTO/2019,9,Roubo de Veículo,33
AGOSTO/2019,9,Furto de Veículo,5
AGOSTO/2019,9,Uso/Porte Entorpecente,1
AGOSTO/2019,10,Homicídio Doloso,3
AGOSTO/2019,10,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,10,Latrocínio,0
AGOSTO/2019,10,Tentativa de Homicídio,0
AGOSTO/2019,10,Estupro,2
AGOSTO/2019,10,Roubo a Ônibus,3
AGOSTO/2019,10,Roubo de Veículo,36
AGOSTO/2019,10,Furto de Veículo,6
AGOSTO/2019,10,Uso/Porte Entorpecente,1
AGOSTO/2019,11,Homicídio Doloso,12
AGOSTO/2019,11,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,11,Latrocínio,0
AGOSTO/2019,11,Tentativa de Homicídio,0
AGOSTO/2019,11,Estupro,7
AGOSTO/2019,11,Roubo a Ônibus,31
AGOSTO/2019,11,Roubo de Veículo,56
AGOSTO/2019,11,Furto de Veículo,16
AGOSTO/2019,11,Uso/Porte Entorpecente,18
AGOSTO/2019,12,Homicídio Doloso,8
AGOSTO/2019,12,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,12,Latrocínio,1
AGOSTO/2019,12,Tentativa de Homicídio,1
AGOSTO/2019,12,Estupro,4
AGOSTO/2019,12,Roubo a Ônibus,9
AGOSTO/2019,12,Roubo de Veículo,60
AGOSTO/2019,12,Furto de Veículo,13
AGOSTO/2019,12,Uso/Porte Entorpecente,9
AGOSTO/2019,13,Homicídio Doloso,5
AGOSTO/2019,13,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,13,Latrocínio,1
AGOSTO/2019,13,Tentativa de Homicídio,1
AGOSTO/2019,13,Estupro,2
AGOSTO/2019,13,Roubo a Ônibus,4
AGOSTO/2019,13,Roubo de Veículo,22
AGOSTO/2019,13,Furto de Veículo,1
AGOSTO/2019,13,Uso/Porte Entorpecente,5
AGOSTO/2019,14,Homicídio Doloso,0
AGOSTO/2019,14,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,14,Latrocínio,0
AGOSTO/2019,14,Tentativa de Homicídio,0
AGOSTO/2019,14,Estupro,0
AGOSTO/2019,14,Roubo a Ônibus,6
AGOSTO/2019,14,Roubo de Veículo,2
AGOSTO/2019,14,Furto de Veículo,1
AGOSTO/2019,14,Uso/Porte Entorpecente,3
AGOSTO/2019,15,Homicídio Doloso,2
AGOSTO/2019,15,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,15,Latrocínio,0
AGOSTO/2019,15,Tentativa de Homicídio,2
AGOSTO/2019,15,Estupro,0
AGOSTO/2019,15,Roubo a Ônibus,0
AGOSTO/2019,15,Roubo de Veículo,1
AGOSTO/2019,15,Furto de Veículo,0
AGOSTO/2019,15,Uso/Porte Entorpecente,14
AGOSTO/2019,16,Homicídio Doloso,0
AGOSTO/2019,16,Lesão Corporal Seguida de Morte,0
AGOSTO/2019,16,Latrocínio,0
AGOSTO/2019,16,Tentativa de Homicídio,2
AGOSTO/2019,16,Estupro,1
AGOSTO/2019,16,Roubo a Ônibus,5
AGOSTO/2019,16,Roubo de Veículo,11
AGOSTO/2019,16,Furto de Veículo,3
AGOSTO/2019,16,Uso/Porte Entorpecente,18
OUTUBRO/2016,1,Homicídio Doloso,4
OUTUBRO/2016,1,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,1,Latrocínio,0
OUTUBRO/2016,1,Tentativa de Homicídio,4
OUTUBRO/2016,1,Estupro,0
OUTUBRO/2016,1,Roubo a Ônibus,29
OUTUBRO/2016,1,Roubo de Veículo,22
OUTUBRO/2016,1,Furto de Veículo,5
OUTUBRO/2016,1,Uso/Porte Entorpecente,3
OUTUBRO/2016,2,Homicídio Doloso,9
OUTUBRO/2016,2,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,2,Latrocínio,0
OUTUBRO/2016,2,Tentativa de Homicídio,9
OUTUBRO/2016,2,Estupro,0
OUTUBRO/2016,2,Roubo a Ônibus,10
OUTUBRO/2016,2,Roubo de Veículo,45
OUTUBRO/2016,2,Furto de Veículo,5
OUTUBRO/2016,2,Uso/Porte Entorpecente,5
OUTUBRO/2016,3,Homicídio Doloso,4
OUTUBRO/2016,3,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,3,Latrocínio,0
OUTUBRO/2016,3,Tentativa de Homicídio,3
OUTUBRO/2016,3,Estupro,1
OUTUBRO/2016,3,Roubo a Ônibus,25
OUTUBRO/2016,3,Roubo de Veículo,33
OUTUBRO/2016,3,Furto de Veículo,32
OUTUBRO/2016,3,Uso/Porte Entorpecente,6
OUTUBRO/2016,4,Homicídio Doloso,12
OUTUBRO/2016,4,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,4,Latrocínio,0
OUTUBRO/2016,4,Tentativa de Homicídio,4
OUTUBRO/2016,4,Estupro,3
OUTUBRO/2016,4,Roubo a Ônibus,21
OUTUBRO/2016,4,Roubo de Veículo,40
OUTUBRO/2016,4,Furto de Veículo,4
OUTUBRO/2016,4,Uso/Porte Entorpecente,6
OUTUBRO/2016,5,Homicídio Doloso,15
OUTUBRO/2016,5,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,5,Latrocínio,0
OUTUBRO/2016,5,Tentativa de Homicídio,7
OUTUBRO/2016,5,Estupro,4
OUTUBRO/2016,5,Roubo a Ônibus,11
OUTUBRO/2016,5,Roubo de Veículo,36
OUTUBRO/2016,5,Furto de Veículo,9
OUTUBRO/2016,5,Uso/Porte Entorpecente,2
OUTUBRO/2016,6,Homicídio Doloso,8
OUTUBRO/2016,6,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,6,Latrocínio,0
OUTUBRO/2016,6,Tentativa de Homicídio,0
OUTUBRO/2016,6,Estupro,2
OUTUBRO/2016,6,Roubo a Ônibus,11
OUTUBRO/2016,6,Roubo de Veículo,29
OUTUBRO/2016,6,Furto de Veículo,9
OUTUBRO/2016,6,Uso/Porte Entorpecente,8
OUTUBRO/2016,7,Homicídio Doloso,2
OUTUBRO/2016,7,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,7,Latrocínio,0
OUTUBRO/2016,7,Tentativa de Homicídio,1
OUTUBRO/2016,7,Estupro,1
OUTUBRO/2016,7,Roubo a Ônibus,31
OUTUBRO/2016,7,Roubo de Veículo,20
OUTUBRO/2016,7,Furto de Veículo,6
OUTUBRO/2016,7,Uso/Porte Entorpecente,7
OUTUBRO/2016,8,Homicídio Doloso,6
OUTUBRO/2016,8,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,8,Latrocínio,0
OUTUBRO/2016,8,Tentativa de Homicídio,1
OUTUBRO/2016,8,Estupro,0
OUTUBRO/2016,8,Roubo a Ônibus,0
OUTUBRO/2016,8,Roubo de Veículo,12
OUTUBRO/2016,8,Furto de Veículo,1
OUTUBRO/2016,8,Uso/Porte Entorpecente,6
OUTUBRO/2016,9,Homicídio Doloso,6
OUTUBRO/2016,9,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,9,Latrocínio,0
OUTUBRO/2016,9,Tentativa de Homicídio,3
OUTUBRO/2016,9,Estupro,0
OUTUBRO/2016,9,Roubo a Ônibus,8
OUTUBRO/2016,9,Roubo de Veículo,28
OUTUBRO/2016,9,Furto de Veículo,7
OUTUBRO/2016,9,Uso/Porte Entorpecente,5
OUTUBRO/2016,10,Homicídio Doloso,15
OUTUBRO/2016,10,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,10,Latrocínio,0
OUTUBRO/2016,10,Tentativa de Homicídio,1
OUTUBRO/2016,10,Estupro,1
OUTUBRO/2016,10,Roubo a Ônibus,14
OUTUBRO/2016,10,Roubo de Veículo,37
OUTUBRO/2016,10,Furto de Veículo,16
OUTUBRO/2016,10,Uso/Porte Entorpecente,5
OUTUBRO/2016,11,Homicídio Doloso,13
OUTUBRO/2016,11,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,11,Latrocínio,2
OUTUBRO/2016,11,Tentativa de Homicídio,2
OUTUBRO/2016,11,Estupro,5
OUTUBRO/2016,11,Roubo a Ônibus,31
OUTUBRO/2016,11,Roubo de Veículo,69
OUTUBRO/2016,11,Furto de Veículo,14
OUTUBRO/2016,11,Uso/Porte Entorpecente,5
OUTUBRO/2016,12,Homicídio Doloso,13
OUTUBRO/2016,12,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,12,Latrocínio,0
OUTUBRO/2016,12,Tentativa de Homicídio,4
OUTUBRO/2016,12,Estupro,3
OUTUBRO/2016,12,Roubo a Ônibus,23
OUTUBRO/2016,12,Roubo de Veículo,58
OUTUBRO/2016,12,Furto de Veículo,17
OUTUBRO/2016,12,Uso/Porte Entorpecente,9
OUTUBRO/2016,13,Homicídio Doloso,9
OUTUBRO/2016,13,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,13,Latrocínio,0
OUTUBRO/2016,13,Tentativa de Homicídio,3
OUTUBRO/2016,13,Estupro,1
OUTUBRO/2016,13,Roubo a Ônibus,6
OUTUBRO/2016,13,Roubo de Veículo,26
OUTUBRO/2016,13,Furto de Veículo,3
OUTUBRO/2016,13,Uso/Porte Entorpecente,3
OUTUBRO/2016,14,Homicídio Doloso,0
OUTUBRO/2016,14,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,14,Latrocínio,0
OUTUBRO/2016,14,Tentativa de Homicídio,0
OUTUBRO/2016,14,Estupro,0
OUTUBRO/2016,14,Roubo a Ônibus,1
OUTUBRO/2016,14,Roubo de Veículo,4
OUTUBRO/2016,14,Furto de Veículo,1
OUTUBRO/2016,14,Uso/Porte Entorpecente,4
OUTUBRO/2016,15,Homicídio Doloso,2
OUTUBRO/2016,15,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,15,Latrocínio,0
OUTUBRO/2016,15,Tentativa de Homicídio,0
OUTUBRO/2016,15,Estupro,0
OUTUBRO/2016,15,Roubo a Ônibus,2
OUTUBRO/2016,15,Roubo de Veículo,1
OUTUBRO/2016,15,Furto de Veículo,0
OUTUBRO/2016,15,Uso/Porte Entorpecente,3
OUTUBRO/2016,16,Homicídio Doloso,0
OUTUBRO/2016,16,Lesão Corporal Seguida de Morte,0
OUTUBRO/2016,16,Latrocínio,0
OUTUBRO/2016,16,Tentativa de Homicídio,0
OUTUBRO/2016,16,Estupro,1
OUTUBRO/2016,16,Roubo a Ônibus,13
OUTUBRO/2016,16,Roubo de Veículo,27
OUTUBRO/2016,16,Furto de Veículo,3
OUTUBRO/2016,16,Uso/Porte Entorpecente,4
ABRIL/2019,1,Homicídio Doloso,4
ABRIL/2019,1,Lesão Corporal Seguida de Morte,0
ABRIL/2019,1,Latrocínio,0
ABRIL/2019,1,Tentativa de Homicídio,1
ABRIL/2019,1,Estupro,3
ABRIL/2019,1,Roubo a Ônibus,2
ABRIL/2019,1,Roubo de Veículo,16
ABRIL/2019,1,Furto de Veículo,7
ABRIL/2019,1,Uso/Porte Entorpecente,27
ABRIL/2019,2,Homicídio Doloso,10
ABRIL/2019,2,Lesão Corporal Seguida de Morte,0
ABRIL/2019,2,Latrocínio,0
ABRIL/2019,2,Tentativa de Homicídio,6
ABRIL/2019,2,Estupro,1
ABRIL/2019,2,Roubo a Ônibus,10
ABRIL/2019,2,Roubo de Veículo,17
ABRIL/2019,2,Furto de Veículo,30
ABRIL/2019,2,Uso/Porte Entorpecente,4
ABRIL/2019,3,Homicídio Doloso,9
ABRIL/2019,3,Lesão Corporal Seguida de Morte,0
ABRIL/2019,3,Latrocínio,0
ABRIL/2019,3,Tentativa de Homicídio,7
ABRIL/2019,3,Estupro,1
ABRIL/2019,3,Roubo a Ônibus,14
ABRIL/2019,3,Roubo de Veículo,17
ABRIL/2019,3,Furto de Veículo,6
ABRIL/2019,3,Uso/Porte Entorpecente,16
ABRIL/2019,4,Homicídio Doloso,12
ABRIL/2019,4,Lesão Corporal Seguida de Morte,1
ABRIL/2019,4,Latrocínio,0
ABRIL/2019,4,Tentativa de Homicídio,1
ABRIL/2019,4,Estupro,4
ABRIL/2019,4,Roubo a Ônibus,14
ABRIL/2019,4,Roubo de Veículo,45
ABRIL/2019,4,Furto de Veículo,9
ABRIL/2019,4,Uso/Porte Entorpecente,2
ABRIL/2019,5,Homicídio Doloso,12
ABRIL/2019,5,Lesão Corporal Seguida de Morte,0
ABRIL/2019,5,Latrocínio,0
ABRIL/2019,5,Tentativa de Homicídio,9
ABRIL/2019,5,Estupro,7
ABRIL/2019,5,Roubo a Ônibus,19
ABRIL/2019,5,Roubo de Veículo,30
ABRIL/2019,5,Furto de Veículo,5
ABRIL/2019,5,Uso/Porte Entorpecente,5
ABRIL/2019,6,Homicídio Doloso,6
ABRIL/2019,6,Lesão Corporal Seguida de Morte,0
ABRIL/2019,6,Latrocínio,0
ABRIL/2019,6,Tentativa de Homicídio,9
ABRIL/2019,6,Estupro,1
ABRIL/2019,6,Roubo a Ônibus,5
ABRIL/2019,6,Roubo de Veículo,30
ABRIL/2019,6,Furto de Veículo,9
ABRIL/2019,6,Uso/Porte Entorpecente,11
ABRIL/2019,7,Homicídio Doloso,0
ABRIL/2019,7,Lesão Corporal Seguida de Morte,0
ABRIL/2019,7,Latrocínio,0
ABRIL/2019,7,Tentativa de Homicídio,2
ABRIL/2019,7,Estupro,0
ABRIL/2019,7,Roubo a Ônibus,4
ABRIL/2019,7,Roubo de Veículo,12
ABRIL/2019,7,Furto de Veículo,4
ABRIL/2019,7,Uso/Porte Entorpecente,24
ABRIL/2019,8,Homicídio Doloso,1
ABRIL/2019,8,Lesão Corporal Seguida de Morte,0
ABRIL/2019,8,Latrocínio,0
ABRIL/2019,8,Tentativa de Homicídio,1
ABRIL/2019,8,Estupro,2
ABRIL/2019,8,Roubo a Ônibus,1
ABRIL/2019,8,Roubo de Veículo,9
ABRIL/2019,8,Furto de Veículo,0
ABRIL/2019,8,Uso/Porte Entorpecente,11
ABRIL/2019,9,Homicídio Doloso,4
ABRIL/2019,9,Lesão Corporal Seguida de Morte,0
ABRIL/2019,9,Latrocínio,0
ABRIL/2019,9,Tentativa de Homicídio,2
ABRIL/2019,9,Estupro,2
ABRIL/2019,9,Roubo a Ônibus,4
ABRIL/2019,9,Roubo de Veículo,33
ABRIL/2019,9,Furto de Veículo,7
ABRIL/2019,9,Uso/Porte Entorpecente,7
ABRIL/2019,10,Homicídio Doloso,3
ABRIL/2019,10,Lesão Corporal Seguida de Morte,0
ABRIL/2019,10,Latrocínio,0
ABRIL/2019,10,Tentativa de Homicídio,0
ABRIL/2019,10,Estupro,2
ABRIL/2019,10,Roubo a Ônibus,3
ABRIL/2019,10,Roubo de Veículo,34
ABRIL/2019,10,Furto de Veículo,5
ABRIL/2019,10,Uso/Porte Entorpecente,1
ABRIL/2019,11,Homicídio Doloso,16
ABRIL/2019,11,Lesão Corporal Seguida de Morte,1
ABRIL/2019,11,Latrocínio,0
ABRIL/2019,11,Tentativa de Homicídio,1
ABRIL/2019,11,Estupro,7
ABRIL/2019,11,Roubo a Ônibus,38
ABRIL/2019,11,Roubo de Veículo,52
ABRIL/2019,11,Furto de Veículo,21
ABRIL/2019,11,Uso/Porte Entorpecente,15
ABRIL/2019,12,Homicídio Doloso,8
ABRIL/2019,12,Lesão Corporal Seguida de Morte,0
ABRIL/2019,12,Latrocínio,0
ABRIL/2019,12,Tentativa de Homicídio,2
ABRIL/2019,12,Estupro,7
ABRIL/2019,12,Roubo a Ônibus,7
ABRIL/2019,12,Roubo de Veículo,68
ABRIL/2019,12,Furto de Veículo,17
ABRIL/2019,12,Uso/Porte Entorpecente,13
ABRIL/2019,13,Homicídio Doloso,5
ABRIL/2019,13,Lesão Corporal Seguida de Morte,0
ABRIL/2019,13,Latrocínio,0
ABRIL/2019,13,Tentativa de Homicídio,3
ABRIL/2019,13,Estupro,2
ABRIL/2019,13,Roubo a Ônibus,10
ABRIL/2019,13,Roubo de Veículo,24
ABRIL/2019,13,Furto de Veículo,0
ABRIL/2019,13,Uso/Porte Entorpecente,4
ABRIL/2019,14,Homicídio Doloso,1
ABRIL/2019,14,Lesão Corporal Seguida de Morte,0
ABRIL/2019,14,Latrocínio,0
ABRIL/2019,14,Tentativa de Homicídio,0
ABRIL/2019,14,Estupro,0
ABRIL/2019,14,Roubo a Ônibus,2
ABRIL/2019,14,Roubo de Veículo,1
ABRIL/2019,14,Furto de Veículo,0
ABRIL/2019,14,Uso/Porte Entorpecente,10
ABRIL/2019,15,Homicídio Doloso,1
ABRIL/2019,15,Lesão Corporal Seguida de Morte,0
ABRIL/2019,15,Latrocínio,0
ABRIL/2019,15,Tentativa de Homicídio,2
ABRIL/2019,15,Estupro,0
ABRIL/2019,15,Roubo a Ônibus,6
